ID_UC;Código UC;Informações Gerais;Nome da UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Órgão Gestor;Fonte da Área: (1 = SHP, 0 = Ato legal);Área soma biomas;Área soma Biomas Continental;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha;Bioma declarado;% Além da linha de costa;Grupo;PI;US;Recortes (ha);Lei da Mata Atlântica;Mar Territorial;Município Costeiro;Município Costeiro + Área Marinha;Amazônia Legal;Programa/Projeto;Sítios do Patrimônio Mundial;Sítios Ramsar;Mosaico;Reserva da Biosfera;Sobreposição com TI ou TQ;Biomas Abrangidos;Região;Presente na versão anterior;Diferença Área;Razão Diferença Área;Qualidade dos dados georreferenciados;Data da última certificação dos dados pelo Órgão Gestor
1362;0000.00.1362;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOM SUCESSO;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2001;Portaria 26 de 01/03/2001;Sem informação.: Sem informação.;GOIANÁPOLIS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;14;14;14;;0;0;14;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1363;0000.00.1363;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA AMBIENTAL DE EDUCAÇÃO E PESQUISA BANANA MENINA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1999;Portaria 75/99-N de 13/09/1999;Sem informação.: Sem informação.;HIDROLÂNDIA (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;13;13;13;;0;0,0;13,0;0,0;0,0;0,0;0,0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1364;0000.00.1364;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA LUZIA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1991;Portaria 720 de 26/03/1991;Sem informação.;ITABERAÍ (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;7;7;7;;0;0;7;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma representação esquemática da localização da UC;sexta-feira, 26 de agosto de 2011
1365;0000.00.1365;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO ESTRELA DALVA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1998;Portaria 134 de 18/09/1998;Sem informação.;CIDADE OCIDENTAL (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;5,001382657;5;5;;0;0;5;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1366;0000.00.1366;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CHÁCARA MANGUEIRAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1993;Portaria 144/92-N de 30/12/1992;Sem informação.;GOIÂNIA (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;5;5;5;;0;0;5;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1367;0000.00.1367;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JOÃO DE BARRO;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1999;Portaria 90/99-N de 15/10/1999;Sem informação.;SANTO ANTÔNIO DO DESCOBERTO (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;2,876859989;3;3;;0;0;3;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1368;0000.00.1368;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VARANDA DA SERRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2005;Portaria 41 de 20/06/2005;Sem informação.: Sem informação.;CAVALCANTE (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;1,429725486;1;1;;0;0;1;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Cerrado;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
1370;0000.00.1370;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA CRISTINA;Federal;Reserva Particular do Patrimônio Natural;Category IV;ES;1998;Portaria 157 de 26/11/1998;Sem informação.;MONTANHA (ES);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;29;29;29;;0;0;0;29;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma representação esquemática da localização da UC;sexta-feira, 26 de agosto de 2011
1371;0000.00.1371;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SAYONARA;Federal;Reserva Particular do Patrimônio Natural;Category IV;ES;2001;Portaria 107 de 03/09/2001;Sem informação.;CONCEIÇÃO DA BARRA (ES);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;27,73045297;28;28;;0;0;0;28;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1372;0000.00.1372;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTUÁRIO ECOLÓGICO SONHEM;Federal;Reserva Particular do Patrimônio Natural;Category IV;DF;1999;Portaria 89-N de 15/10/1999;Sem informação.: Sem informação.;BRASÍLIA (DF);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;126;126;126;;0;0;126;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1373;0000.00.1373;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MARIA VELHA;Federal;Reserva Particular do Patrimônio Natural;Category IV;DF;1999;Portaria 154/98-N de 12/02/1999;Sem informação.: Sem informação. - Sem informação.: Sem informação. - Sem informação.: Sem informação.;BRASÍLIA (DF);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;8;8;8;;0;0;8;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Cerrado;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1374;0000.00.1374;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CÓRREGO DA AURORA;Federal;Reserva Particular do Patrimônio Natural;Category IV;DF;2001;Portaria 105 de 03/09/2001;Sem informação.: Sem informação.;BRASÍLIA (DF);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;3,20270712;3;3;;0;0;3;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1375;0000.00.1375;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CHAKRA GRISU;Federal;Reserva Particular do Patrimônio Natural;Category IV;DF;1997;Portaria 158-N de 11/11/1997;Sem informação.: Sem informação.;BRASÍLIA (DF);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;5,224863875;5;1;;0;0;5;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Cerrado;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1377;0000.00.1377;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA OLHO D'ÁGUA DO URUCU;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;1991;Portaria 719 de 26/03/1991;Sem informação.;PARAMBU (CE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;2586,043351;2.586;2.610;;0;2.586;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1378;0000.00.1378;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA DAS ALMAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;2002;Portaria 36 de 09/09/2002;Sem informação.: Sem informação. - Sem informação.: Sem informação. - Sem informação.: Sem informação. - Sem informação.: Sem informação. - Sem informação.: Sem informação. - Sem informação.: Sem informação.;CRATEÚS (CE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;495;495;495;;0;495;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Caatinga;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
1379;0000.00.1379;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO AMEIXAS - POÇO VELHO;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;1994;Portaria 7-N de 28/01/1994;Sem informação.;ITAPIPOCA (CE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;459,6006983;460;464;;0;460;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1380;0000.00.1380;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO BONITO;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;2001;Portaria 174 de 21/11/2001;Sem informação.;QUIXERAMOBIM (CE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;441;441;441;;0;441;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Caatinga;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
1381;0000.00.1381;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA NÃO ME DEIXES;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;1999;Portaria 37-N de 16/04/1999;Sem informação.;QUIXADÁ (CE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;300,2465069;300;300;;0;300;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
1382;0000.00.1382;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MONTE ALEGRE;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;2001;Portaria 151 de 24/10/2001;Sem informação.: Sem informação.;PACATUBA (CE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;259,8762287;260;263;;0;260;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;-5,68E-14;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1383;0000.00.1383;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AMBIENTALISTA FRANCY NUNES;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;2000;Portaria 54 de 08/09/2000;Sem informação.;GENERAL SAMPAIO (CE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;200;200;200;;0;200;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1384;0000.00.1384;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MERCÊS SABIAQUABA E NAZÁRIO;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;1993;Portaria 113 de 25/10/1993;Sem informação.;AMONTADA (CE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;52,05141105;52;50;;0;52;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
1385;0000.00.1385;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARAJARA PARK;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;1999;Portaria 24 de 23/02/1999;Sem informação.;BARBALHA (CE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;27,49800939;27;28;;0;27;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Caatinga, RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1387;0000.00.1387;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA VENTURA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2000;Portaria 63/2000 de 17/10/2000;Sem informação.: Sem informação.;BARRA (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;4750;4.750;4.750;;0;4.750;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1388;0000.00.1388;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA RETIRO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;1998;Portaria 49-N de 17/04/1998;Sem informação.;MALHADA (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;3000;3.000;3.000;;0;3.000;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Caatinga, RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1389;0000.00.1389;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA VISTA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;1997;Portaria 134 de 05/11/1997;Sem informação.;MALHADA (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;1500;1.500;2.000;;0;1.500;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Caatinga, RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1390;0000.00.1390;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA FORTE;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;1997;Portaria 132/97-N de 05/11/1997;Sem informação.;MALHADA (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;1500;1.500;1.800;;0;1.500;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Caatinga, RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1391;0000.00.1391;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA VISTA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;1998;Portaria 88/98-N de 01/07/1998;Sem informação.;MALHADA (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;1700;1.700;1.700;;0;1.700;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Caatinga, RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1392;0000.00.1392;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA VISTA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;1997;Portaria 133/97-N de 05/11/1997;Sem informação.;MALHADA (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;2000;2.000;1.500;;0;2.000;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Caatinga, RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1393;0000.00.1393;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA FORTE;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;1998;Portaria 09/98-N de 22/01/1998;Sem informação.;MALHADA (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;1800;1.800;1.500;;0;1.800;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Caatinga, RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1394;0000.00.1394;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA LONTRA/SAUDADE;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;1996;Portaria 95/996-N de 25/10/1996;Sem informação.;ITANAGRA (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;1377;1.377;1.377;;0;0;0;1.377;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma representação esquemática da localização da UC;sexta-feira, 26 de agosto de 2011
1395;0000.00.1395;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PÉ DE SERRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;1992;Portaria 60-N de 26/05/1992;Sem informação.;IBOTIRAMA (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;1259;1.259;1.259;;0;1.259;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1396;0000.00.1396;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUARÁ;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2001;Portaria 101/2001 de 03/09/2001;Sem informação.;COCOS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;1050;1.050;1.050;;0;0;1.050;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1397;0000.00.1397;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAGOA DAS CAMPINAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;1998;Portaria 52/98-N de 23/04/1998;Sem informação.;PALMAS DE MONTE ALTO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;1000;1.000;1.000;;0;1.000;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma representação esquemática da localização da UC;sexta-feira, 26 de agosto de 2011
1398;0000.00.1398;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA MORRINHOS;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2006;Portaria 644 de 03/05/1990;Convalidação: Portaria 71/2006 de 20/09/2006;QUEIMADAS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;299,0497909;299;192;;0;299;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
1399;0000.00.1399;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUARÁ I E II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2001;Portaria 102/2001 de 03/09/2001;Sem informação.;COCOS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;633;633;633;;0;0;633;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1400;0000.00.1400;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAGOA DO FORMOSO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2001;Portaria 115 de 03/09/2001;Sem informação.;COCOS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;500,7093685;501;502;;0;0;501;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;-1,47E-06;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
1401;0000.00.1401;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA AVAÍ;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;1990;Portaria 701 de 10/05/1990;Sem informação.: Sem informação.;CARAVELAS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;463,9068662;311;469;;0;0;0;311;0;0;153;Mata Atlântica;0,330230418;Uso Sustentável;0;1;;;1;1;1;;;;;;RB - Mt Atlântica;;;;1;-5,68E-14;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1402;0000.00.1402;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FUGIDOS;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2000;Portaria 28/2000 de 09/05/2000;Sem informação.: Sem informação.;PIRAÍ DO NORTE (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;445,0391471;445;450;;0;0;0;445;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;5,68E-14;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1403;0000.00.1403;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO CAPITÃO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2004;Portaria 24/04-N de 08/03/2004;Sem informação.;ITACARÉ (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;384,9032135;385;385;;0;0;0;385;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
1404;0000.00.1404;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAJUEIRO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2002;Portaria 136 de 11/10/2002;Sem informação.;ESPLANADA (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;373,7374221;374;379;;0;0;0;374;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;Sertão Veredas-Peruaçu;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1405;0000.00.1405;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DUNAS DE SANTO ANTÔNIO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2001;Portaria 65/2001 de 21/05/2001;Sem informação.: Sem informação.;MATA DE SÃO JOÃO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;362,7156402;363;371;;0;0;0;363;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;-5,68E-14;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
1406;0000.00.1406;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA PENINHA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2002;Portaria 18/2002 de 31/01/2002;Sem informação.;CACHOEIRA (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;345,8750051;345,8750051;350;;0;0;0;345,8750051;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
1407;0000.00.1407;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO JOQUIM DA CABONHA APA I E APA II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2000;Portaria 61 de 17/10/2000;Sem informação.;CACHOEIRA (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;257;257;257;;0;0;0;257;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma representação esquemática da localização da UC;sexta-feira, 26 de agosto de 2011
1408;0000.00.1408;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CAROÁ;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2001;Portaria 110 de 03/09/2001;Sem informação.;SANTANA (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;220;220;220;;0;220;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma representação esquemática da localização da UC;sexta-feira, 26 de agosto de 2011
1409;0000.00.1409;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PANEMA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2000;Portaria 14/2000 de 01/03/2000;Sem informação.;SÃO SEBASTIÃO DO PASSÉ (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;213,2567437;213;216;;0;0;0;213;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
